equipment_type,category,loss_type,link_type,date,manually_changed,link
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/bNTBWhZv/1033-T-62-MV-destr-31-08-24.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/br4RZCQ3/1063-T-62-MV-Obr-2022-destr-28-09-24.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/6ppS4Lh3/1033-T-62-MV-destr-02-10-24.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Bv5JNrqD/1057-T-62-MV-destr-07-11-24.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/LX9zfkWJ/1023-T-62-MV-destr-20-12-24.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pT33WMZy/1002-T-62-MV-destr-20-12-24.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/BQBDXJTR/1105-T-62-MV-destr-26-12-24.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/tgPRCcWr/1188-T-62-MV-destr-15-03-25.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/RhTV79YQ/1007-T-62-MV-destr-11-06-25.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/HLDQfZXL/1100-T-62-MV-destr-28-07-25.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zfxGn3z1/1006-T-62-MV-destr-08-05-25.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9QtMQJs0/1003-T-62-MV-destr-07-08-25.jpg
T-62MV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/8Cz4NqqN/1024-T-62-MV-destr-16-08-25.jpg
T-62MV,Tanks,damaged,postimg,,False,https://i.postimg.cc/PrJqBtcm/1011-t62mv-dam-14-02-23.jpg
T-62MV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/xjWHFMwX/1000-t62mv-dam-aband.jpg
T-62MV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/NfyGNJk5/1016-T-62-MV-dam-aband-11-02-24.jpg
T-62MV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/W3g5XXRh/1017-t62mv-aband-14-05-24.jpg
T-62MV,Tanks,damaged and captured,postimg,,False,https://i.postimg.cc/MX2V8YzD/1501-t72mv-capt.jpg
T-62MV,Tanks,captured,postimg,,False,https://i.postimg.cc/Tws21jVg/1001-t62mv-capt.jpg
T-62MV,Tanks,captured,postimg,,False,https://i.postimg.cc/J074zcv2/1010-t62mv-capt.jpg
T-62MV,Tanks,captured,postimg,,False,https://i.postimg.cc/Y0dKr79d/1010-t62mv-capt.jpg
T-62MV,Tanks,captured,postimg,,False,https://i.postimg.cc/1zy2B9Rk/1016-t62mv-capt.jpg
T-62MV,Tanks,captured,postimg,,False,https://i.postimg.cc/K8PSTHMJ/1032-t62mv-capt-22-02-23.jpg
T-62MV,Tanks,captured,postimg,,False,https://i.postimg.cc/zXT1ZPnJ/1039-T-62-MV-capt-30-11-22.jpg
T-62MV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/QCTjdncn/1029-T-62-MV-Obr2022-destr-05-02-24.jpg
T-62MV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zDC7FqMD/1018-T62-MV-Obr2022-destr-02-05-24.jpg
T-62MV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Vv02wsmv/1035-T-62-MV-Obr-2022-destr-26-11-24.jpg
T-62MV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/VLrT3DmP/1055-T-62-MV-Obr-2022-destr-03-12-24.jpg
T-62MV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/63MCh2sY/1049-T-62-MV-Obr-2022-destr-17-12-24.jpg
T-62MV Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/sgsCDP01/1005-T-62-MV-Obr-2022-destr-03-03-25.jpg
T-62MV Obr. 2022,Tanks,damaged,postimg,,False,https://i.postimg.cc/5tGf06Ch/1052-T-62-MV-Obr-2022-dam-21-01-24.jpg
T-62MV Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/3J9ZznYP/1019-T62-MV-Obr2022-dam-aband-02-05-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/bY6qjH0X/1007-unkn-t62-destr-18-02-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/LXWbV2s5/1019-unkn-t62-destr-09-04-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/RhBRxY3z/1002-unkn-t62-destr-22-04-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/50wBgmsK/1038-unkn-t62-destr-03-05-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9FXdPZZ1/1042-unkn-t62-destr-03-05-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Sx1M0v0b/1035-unkn-t62-destr-16-03-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/L6T0cCJP/1011-unkn-t62-destr-14-05-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/vT1TGWrM/1002-unkn-t62-destr-19-05-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/L6th7ND7/1003-unkn-t62-destr-08-07-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/YqxjrK5K/1026-unkn-t62-destr-05-09-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/LX19QRp1/1084-unkn-t62-destr-21-09-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Cx18nTBb/1610-unkn-t62-destr-05-08-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/C5Gc2Jjj/1154-unkn-t62-destr-14-10-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/brZgvHcp/1012-unkn-t62-destr-22-10-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/cC76JVMC/1002-unkn-T-62-destr-18-11-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/YCCjvfrG/1008-unkn-T-62-destr-30-11-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zXZ03KqH/1009-unkn-T-62-destr-06-12-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9MXSWx2v/1046-unkn-T-62-destr-30-11-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/bw4Wb4y9/1007-unkn-T-62-destr-26-12-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/LXGdWDpL/1100-unkn-T-62-destr-29-10-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/76V2cx2J/1020-unkn-T-62-destr-03-01-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/6pbHHdQg/1023-unkn-T-62-destr-07-01-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/650bZsx9/1025-unkn-T-62-destr-07-01-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/HLpFdQZX/1025-unkn-T-62-destr-08-01-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/TwTvWtg2/1012-unkn-T-62-destr-19-01-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/YSBhD6rp/1100-unkn-T-62-destr-15-08-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/kGnx8082/1102-unkn-T-62-destr-11-10-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/yN8KcNTk/1069-unkn-T-62-destr-10-02-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/t48CbbZZ/1147-unkn-T-62-destr-13-03-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZKjrW2HQ/1033-T-62-destr-18-03-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/yN3QY06t/1007-T-62-destr-12-04-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/cHqDK6rH/1009-T-62-destr-12-04-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/NM1dRYHx/1111-T-62-destr-20-09-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/hvjRqwb4/1001-T-62-destr-25-04-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/prvL5ysL/1001-T-62-destr-31-10-24.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/1tLYHg9Q/1020-Unknown-T-62-destr-14-07-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/J4Pgf6cm/1008-T-62-destr-24-07-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7ZSngrCF/1003-T-62-destr-30-06-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/B63Txs2Q/1019-T-62-destr-27-08-25.jpg
Unknown T-62,Tanks,destroyed,postimg,,False,https://i.postimg.cc/P54KGtVS/1016-T-62-destr-17-01-25.jpg
Unknown T-62,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/c1bZgJgd/1020-unkn-t62-dam-aband-21-05-24.jpg
Unknown T-62,Tanks,abandoned,postimg,,False,https://i.postimg.cc/8PQjtqRM/1001-unkn-t62-aband-08-07-24.jpg
Unknown T-62,Tanks,abandoned,postimg,,False,https://i.postimg.cc/7h7bqVk5/1002-unkn-t62-aband-08-07-24.jpg
Unknown T-62,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/02VYchHQ/1002-unkn-t62-dam-aband-25-09-24.jpg
Unknown T-62,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/zGGtSdqT/1042-unkn-T-62-dam-aband-07-01-25.jpg
T-64A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fRWSdTBn/d32.png
T-64A,Tanks,damaged,postimg,,False,https://i.postimg.cc/v86rnJdt/1040-T-64-A-dam-14-10-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/B63LSk6q/431v.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/52srpxzV/228.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/vTVpDRV2/4fhh.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nLkXCgJk/5gk.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/13SPjpnQ/325.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Dm38Wx0v/669.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fTTSrFKN/1036-t64bv-destr-16-10-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/1581jxkd/b5.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/6q8wYjYT/1007-t64bv.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Tw0Bjx5w/768.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3JVy55q6/d7.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MTWR5mFW/3dd2.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/HnjRpt75/f2gh.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/XqRF576z/1069-t64bv-destr-17-12-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/FzHmCvMn/1017-T-64-BV-destr-26-02-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/x1Ldg955/g55.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/W3f6ZSkK/3dg.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/t4vTP4WB/1001.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/0Q9LG6Xk/1021-t64bv-destr-31-08-23.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rmv7hXSY/1000-t64bv.jpg
T-64BV,Tanks,destroyed,postlmg,,False,https://postlmg.cc/NL1NP1jq
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/y6bmyjgM/1016-t64bv.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/8k7tNFWS/1000-t72b.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qRvPnyXM/1009-t64bv-destr-06-12-22.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/SQBFmB96/1002-unkn-tank-destr-10-02-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nL87YCsz/1015-t64bv-destr-05-03-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/J7bVtJHs/1045-t64bv-destr-15-05-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/W4JYCLMd/1063-T-64-BV-destr-14-05-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/cCVFwSkP/1005-T-64-BV-destr-12-11-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/RCbVZqfr/1003-T-64-BV-destr-26-05-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Y0yYKLFn/1026-T-64-BV-destr-11-06-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fy7MKQJL/1040-T64bv-2x-bmp1-destr-18-07-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9XwQ7HVK/1004-t64bv-destr-31-05-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wTcQZgWp/1012-t64bv-destr-01-08-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Jzpc7KVY/1018-t64bv-destr-01-08-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/0yk0qF3J/1023-T-64-BV-destr15-06-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/P5Rv26cC/657.png
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/QMgYnYvD/1009-t64bv-destr-25-01-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/DwcdZ1KV/1002-T-64-BV-AMN-590951-and-BMP2-destr-13-10-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://postimg.cc/4HT6Q4r9
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/HnPSzzXX/1028-1x-t64bv-1x-bmp1-destr-bmp1-aband-31-10-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nLTGwB2k/1100-t64bv-destr-23-02-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/tJ1rsTkh/1012-2x-t64bv-1x-t72b-destr-11-11-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/DfNQ97HP/1017-T-64-BV-destr-16-11-23.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4NfcmHHy/1105-T-64-BV-destr-10-07-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/L5N5Zc9g/3200-T-64-BV-destr-15-05-22.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/NFrfSbt4/1000-T-64-BV-destr-17-07-22.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zvCbj69K/1001-t80bv-destr-30-11-23.jpg
T-64BV,Tanks,captured and stripped,postimg,,False,https://i.postimg.cc/3rSShVmH/1109-t64bv-capt-and-later-destr-01-07-22.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/GhfkQpD2/1019-T-64-BV-destr-15-04-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/D0rt6zpB/1058-T-64-BV-destr-29-04-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wM8CDN21/1055-T-64-BV-destr-29-04-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/YSjB7MjC/1047-T-64-BV-destr-29-04-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/02vbLLPf/1100-t64bv-destr-02-05-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/d0wKPkXj/1066-T-64-BV-destr-23-05-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/X79Z9Z51/1106-t64bv-destr-03-05-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mk7jx7RZ/1027-T-64-BV-destr-06-08-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Bb5CWxyj/1104-T-64-BV-destr-02-10-24.jpg
T-64BV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3NdcGdd1/1013-T-64-BV-destr-08-11-24.jpg
T-64BV,Tanks,damaged,postimg,,False,https://postimg.cc/RqK9zGbg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/SQYyjpnT/887.jpg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/dtFr6Q9b/1000-t64bv-dam-29-12-22.jpg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/L52GF2Ln/1001-unkn-tank-dam-23-02-23.jpg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/8c7Fcgw5/1001-t64bv-dam-11-06-23.jpg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/857XmMJg/1069-t80bv-dam-02-10-23.jpg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/ydGDx8dC/1037-t64bv-dam-14-10-23.jpg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/cJd3fT2C/1001.jpg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/3JhTtQnG/1030-T-64-BV-dam-21-03-24.jpg
T-64BV,Tanks,damaged,postimg,,False,https://i.postimg.cc/brCYNNH4/46.jpg
T-64BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/sfB5C7hg/1022-T-64-BV-dam-aband-11-05-25.jpg
T-64BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/jSJ8dJ3K/1042-t72b-aband-11-10-23.jpg
T-64BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/0NcRYBJS/1046-t64bv-dam-aband-18-10-23.jpg
T-64BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/QtnrhwF4/1008-T-64-BV-dam-aband-18-12-23.jpg
T-64BV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/tJKQV6tF/1009-T-64-BV-dam-aband-18-12-23.jpg
T-64BV,Tanks,abandoned,postimg,,False,https://i.postimg.cc/vHYqqTjM/544.png
T-64BV,Tanks,captured,postimg,,False,https://i.postimg.cc/RVPvm2Tw/1000-t64bv-capt.jpg
T-64BV,Tanks,damaged and captured,postimg,,False,https://i.postimg.cc/Gmh6ZzQv/31d.png
T-64BV,Tanks,captured,postimg,,False,https://i.postimg.cc/v8J9YFfJ/1007.jpg
T-64BVK,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rwVpBPxz/1002-t64bv-destr.jpg
T-64BVK,Tanks,destroyed,postimg,,False,https://i.postimg.cc/FKwD7ZMk/1029-t64bv-destr-06-12-23.jpg
Unknown T-64,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zG3Rkmj1/1107-unkn-T-64-destr-11-12-23.jpg
T-72 'Ural',Tanks,destroyed,postimg,,False,https://i.postimg.cc/y6RZBsQ6/1010-t72-A-destr-07-02-23.jpg
T-72 'Ural',Tanks,destroyed,postimg,,False,https://i.postimg.cc/SQMycYYy/1020-t72ural-destr-25-03-24.jpg
T-72 'Ural',Tanks,destroyed,postimg,,False,https://i.postimg.cc/k4XwwcFq/1031-T-72-Ural-destr-21-01-24.jpg
T-72 'Ural',Tanks,destroyed,postimg,,False,https://i.postimg.cc/d1fz61tK/1103-T-72-Ural-destr-25-09-23.jpg
T-72 'Ural',Tanks,abandoned,postimg,,False,https://i.postimg.cc/CMrk2Hzy/1012-t72ural-aband-21-01-24.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Prr1LXqZ/58.png
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mrQPXJDB/e1.png
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zBPksXf8/1000-t-72a.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZnhCrpqR/28.png
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/kX7BT8yc/65.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Dy6Y8N89/g7.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/tg0SKYHf/2216.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MG3NKhKh/1003.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rwLTCjMW/554.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/bvVFDzy9/326.png
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rw2xrW1L/1000-t72a.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qB9j1Ns1/1001-t72a.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/2617wYVp/1021-t72a.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/1Xsx5CvZ/BMP-1-Bilohorivka.png
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/HWbTYWsN/1053-t72b-destr-25-01-24.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/d18cYRk7/4f.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/66MQpsXm/1046-72-A-destr-20-08-23.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wvnDPVDN/1003-t72-A-destr-12-10-23.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/T1ryp9f8/1008-t72a-destr-01-07-23.jpg
T-72A,Tanks,captured and later destroyed,postimg,,False,https://i.postimg.cc/4xd5Z8kd/1100-t72a-destr-30-04-24.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/c4bm4FbF/1000-T-72-A-destr-08-07-24.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MTzFSgps/32700.png
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mrqLPMK2/1106-T-72-A-destr-23-12-23.jpg
T-72A,Tanks,destroyed,postimg,,False,https://i.postimg.cc/tCXb07SS/1104-T-72-A-destr-12-09-24.jpg
T-72A,Tanks,damaged,postimg,,False,https://i.postimg.cc/0jTSbC5M/1012.jpg
T-72A,Tanks,abandoned,postimg,,False,https://i.postimg.cc/q7Pd3TMR/5g4.jpg
T-72A,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/pLvwFKqy/1009-1x-t72b-1x-t72-A-dam-aband-07-02-23.jpg
T-72A,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/DwFvf0H4/1016-BREM-1-BTR-82-A-T-72-A-T-72-B3-dam-aband-08-07-23.jpg
T-72A,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/3N1qRr1N/1015-t72a-dam-aband-04-08-23.jpg
T-72A,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/sDWVkfG0/4477.png
T-72A,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/GhcpMPJj/53.jpg
T-72A,Tanks,captured,postimg,,False,https://i.postimg.cc/tTk2850K/1d4.jpg
T-72A,Tanks,captured,postimg,,False,https://i.postimg.cc/pLZK95pC/6652.jpg
T-72A,Tanks,captured,postimg,,False,https://i.postimg.cc/8zcL9Jbz/40.png
T-72A,Tanks,captured,postimg,,False,https://i.postimg.cc/wMVfmqq2/499.png
T-72A,Tanks,captured,postimg,,False,https://i.postimg.cc/VkHjZR9j/266.png
T-72A,Tanks,captured,postimg,,False,https://i.postimg.cc/BbJTW4Xw/44h.png
T-72A,Tanks,captured,postimg,,False,https://i.postimg.cc/HkMqRm4q/7j6.png
T-72A,Tanks,captured,postimg,,False,https://i.postimg.cc/JhJ6G2t4/5422.png 
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nrvf8dH7/75.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3RNv9FcH/5547.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9XD3rDZP/1001-t-72av.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/76DLfwhp/1040-t80bv-and-t80bvm-destr-20-08-23.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/J07KL6Qb/32j.png
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/W1BsqRcg/3265.png
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/dQk605Nq/1300-2x-t80bv-destr-20-05-23.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/50gw0xQZ/1062-t72av-destr-28-03-24.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Px6kzztR/1022-T-72-AV-destr-12-04-24.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/T3hmn9Mx/1103-t72av-destr-01-05-24.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Kz9b5G0r/1016-T-72-AV-destr-23-05-24.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Z5jP3ZqX/1101-t72av-destr-26-09-24.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zXWwMf44/1100-T-72-AV-destr-02-11-24.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Pq1ZWbf4/1005-T-72-AV-destr-02-01-25.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/CLyV9pGG/1003-T-72-AV-destr-26-03-25.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Pr9vRjZL/1086-T-72-AV-destr-01-04-25.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pVFyNr8Q/1030-T-72-AV-destr-13-04-25.jpg
T-72AV,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pX2bz65W/1019-T-72-AV-destr-25-05-25.jpg
T-72AV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/3W5fP1mH/1020-T-72-AV-dam-aband-09-04-24.jpg
T-72AV,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/C51YbwX0/1012-T-72-AV-dam-aband-16-06-24.jpg
